model,config,mean_acc,std_acc,mean_f1,std_f1,mean_recall,std_recall,mean_precision,std_precision,loss,accuracy,precision,recall,f1
SmallCNN,"{'batch_size': 8, 'learning_rate': 1e-05, 'optimizer': 'Adam', 'dropout': 0.2, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.3025871432410345,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 8, 'learning_rate': 1e-05, 'optimizer': 'Adam', 'dropout': 0.5, 'weight_decay': 0}",0.1177711111111111,0.014591798812778105,0.06047878476702732,0.02382374700521221,0.11777111111111112,0.014591798812778119,0.12480949327652899,0.037839139188203974,2.300265576426188,0.1296,0.13282080744809133,0.1296,0.08314500410376942
SmallCNN,"{'batch_size': 8, 'learning_rate': 1e-05, 'optimizer': 'Adam', 'dropout': 0.5, 'weight_decay': 0.001}",0.1264222222222222,0.026501370800790434,0.06175889029142393,0.029987076532697485,0.1264222222222222,0.026501370800790444,0.08550930436804548,0.04212960722031861,2.2996312025705974,0.15877777777777777,0.12318089736850872,0.15877777777777777,0.09390872982647938
SmallCNN,"{'batch_size': 8, 'learning_rate': 1e-05, 'optimizer': 'Adam', 'dropout': 0.5, 'weight_decay': 0.5}",0.09477777777777778,0.011677243882498902,0.019414077213674746,0.0027554149611193623,0.09477777777777778,0.011677243882498902,0.010930112247717652,0.002079794212601794,2.3025858164257476,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 8, 'learning_rate': 1e-05, 'optimizer': 'SGD', 'dropout': 0.2, 'weight_decay': 0}",0.11650444444444445,0.019928899234311917,0.04051558149289214,0.02332798452653059,0.11650444444444444,0.019928899234311914,0.05762545355864766,0.028031245936872094,2.297668813196818,0.14486666666666667,0.09598639143373737,0.14486666666666667,0.0722130373578671
SmallCNN,"{'batch_size': 8, 'learning_rate': 1e-05, 'optimizer': 'SGD', 'dropout': 0.2, 'weight_decay': 0.001}",0.12454000000000001,0.015255403009676748,0.06331484595106748,0.011748953115854846,0.12454,0.01525540300967674,0.06236274647663358,0.02682297655227469,2.2984483161502416,0.1429,0.13449385210576673,0.14289999999999997,0.07963389323959305
SmallCNN,"{'batch_size': 8, 'learning_rate': 1e-05, 'optimizer': 'SGD', 'dropout': 0.2, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.302585645082262,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 8, 'learning_rate': 1e-05, 'optimizer': 'SGD', 'dropout': 0.5, 'weight_decay': 0}",0.13762,0.029008158069203586,0.05599205149661328,0.026067170024664563,0.13762,0.02900815806920359,0.06431898402148883,0.02002735098596964,2.29903326265547,0.1753,0.09211189052163035,0.1753,0.09097376996473852
SmallCNN,"{'batch_size': 8, 'learning_rate': 1e-05, 'optimizer': 'SGD', 'dropout': 0.5, 'weight_decay': 0.001}",0.10372888888888888,0.014625349209717114,0.046446351086132834,0.019272576420367317,0.10372888888888888,0.014625349209717099,0.08810561438218592,0.0677852021173851,2.299528060913086,0.12814444444444445,0.12865601415437605,0.12814444444444445,0.07262423644671936
SmallCNN,"{'batch_size': 8, 'learning_rate': 1e-05, 'optimizer': 'SGD', 'dropout': 0.5, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.302585816383362,0.1,0.01,0.1,0.01818181818181818
